,playlist_name,playlist_id,playlist_genre,track_name,track_id,track_artist_name,track_artist_id,danceability,energy,key,loudness,mode,acousticness,valence,tempo
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Everything You Need,2IJ7JF3Sva50EgrbCVcWW1,Cobi,4fuZypKGg7klMEF10KTuAN,0.795,0.426,11,-4.085,1,0.745,0.647,142.917
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Sanitarium Lovesick Blues #4702,4LXdNt8mbZIJD6LXBxFS1W,Josh Morningstar,2mGDvM39bEKWuSNd9H7Prm,0.466,0.673,10,-6.373,1,0.305,0.82,202.836
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Bitter Taste,0S88eFYO7gSJKxdwGHGKrs,Jordan Run,77n5FV29Cq5bbukhovCofj,0.472,0.608,9,-13.051,1,0.000746,0.512,81.75
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Hey Gringo,4aPeeN8IYOCMNBGI0p7169,KALEO,7jdFEYD2LTYjfwxOdlVjmc,0.748,0.704,5,-4.512,0,0.0741,0.823,110.028
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,If You're Gonna Leave Me,1o5m2tSsrzqLyJf6qfmSrO,Connor Selby,4UDgyOm8Xpbxqid8l427Mc,0.736,0.474,7,-8.263,1,0.534,0.476,124.97
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,The Mess I Made,0jgysibe0XfoEO4QF4txxo,Kezia Gill,38gOBONmMcD1Cp45Lhf2Vc,0.305,0.658,4,-4.841,0,0.252,0.24,80.718
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Never Let a Day Go By,4gEMCyTZT8xERvqbRmCXyl,Todd Snider,6uXJm6sZx9IVPrN2laTOP5,0.717,0.334,9,-12.964,1,0.187,0.847,170.047
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Light Shine In,3azPwNPD36yMmg4gYRtuJ4,Conor Gains,3v56uAiWA52So80mU5pBy2,0.64,0.675,9,-7.171,0,0.0401,0.643,93.023
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,3AM in Chicago,5ojFJM8fhqK1Ktg69bPmPt,Eddie 9V,2GHXeEEol7BPT31flS6O1B,0.614,0.545,5,-9.036,0,0.483,0.68,145.173
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,"All of It, Again",0OdzIwQTj4BRGaQ7yfvJ6i,Katie Buchanan,45JkiNZMtPXDGoKXzxoPE1,0.548,0.716,1,-5.86,1,0.471,0.559,119.997
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Parade,4ohUVFem8xKnnnvGz1cpIG,Jacob Banks,0AepkoQhYvkjEzzwIcGxdV,0.573,0.692,6,-7.819,0,0.0147,0.76,94.994
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Click Click Domino (feat. Marcus King),5SefpS9fNKmduJWxxqH0tA,Ida Mae,3AhsxbcW6Bscf7xIPK02YK,0.465,0.751,2,-5.801,1,0.279,0.618,149.501
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,The Other Side (feat. J.R. & the Allnighters),6RA6hnbhyvf6QeLa1q56sj,Cedric Burnside,5tuhrLilxNi6N7D6VeQZnc,0.739,0.219,7,-13.652,0,0.945,0.49,143.695
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Horizons,11QOYYPPQoYKAlOYDs6Foy,Jesse Roper,0YnrslYN9hfy5ZRCQUjMMt,0.524,0.73,5,-4.479,0,0.624,0.654,109.533
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Morning Light,1vC2eGIjumzgYknFrKl3Vg,Hamish Anderson,3POH5YUeAlpiT9URlf9g0P,0.486,0.75,11,-6.235,0,0.0217,0.872,202.334
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Rain Gonna Fall,2aRbqrv0y95UlmSFwE9832,Dirtwire,0hc2qwaU2xy7LUd0FRjcHK,0.518,0.449,7,-11.318,1,0.118,0.394,119.947
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,The Search For Happiness,7tq4k2u9kjfJzZlXuV0yGZ,Toby Lee,059zYnVrxnkUTiNIrHHYyz,0.657,0.601,11,-6.626,0,0.252,0.458,133.963
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Too Bold - Diamond Remix (Radio Edit),1y7jhEe6UsTYIFnu3a0Mmu,Shingai,7woNunWFUYvNqvaBxOEGUJ,0.495,0.472,3,-9.199,1,0.138,0.143,112.519
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,CRY,2DtkXqhFKskzSz1Y2xGepP,Jon Batiste,0eRbECAGCLLiTyVXPBRexU,0.738,0.507,9,-6.991,0,0.229,0.7,80.015
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,What A Life,5du3Ypki8pqdygkoHZnTsd,Son Of Dave,5t81Dbcvlm5J7YP7cI2kae,0.662,0.846,7,-6.685,1,0.0398,0.762,92.006
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Howl For Me Daddy,3Gze7X3OVJ0Ulgea8n6Zqo,Keb' Mo',6iDaoPZVgxrTkndDCisX8F,0.649,0.71,4,-6.656,0,0.424,0.733,149.928
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Build A Fire,5vi4LOrt3VMUYjR2iYlcFT,Adam Douglas,2Qwxl6F6JSkr546OaCsgOG,0.53,0.956,4,-6.327,0,0.00577,0.907,171.982
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Alafia Moon,70E86POsODghwNfyN2Rgh4,Damon Fowler,6dsP618YZjWbcMvxhvW1ug,0.388,0.41,9,-9.376,1,0.183,0.42,116.168
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Boom Boom,1tRztGP1nj2Vdn3wGaRtkq,2WEI,4SGDDnlwi5G42HTGzYl2Fc,0.485,0.737,2,-7.572,1,0.00731,0.143,155.718
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Ten Toes Down,2oqOVs5FVAyMWQhT5Bpdsa,Talibah Safiya,1E0Fc2u5OrryrpF8JH8srS,0.608,0.369,1,-12.765,0,0.723,0.516,115.733
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Slippin' Away,3dQQ7VxOFQNX13kiL5duyV,AJ Fullerton,6QvypbcfvYqd5WtYd06zGp,0.4,0.814,10,-4.631,1,0.288,0.492,110.006
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Sit Down Baby,7HNSPiFPpO1Z05Jrrs39be,GA-20,5lg8xPLWMK8R3EfQlKA5bT,0.725,0.497,11,-5.333,0,0.653,0.84,131.434
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Something With Feel,2BUhdEhT7D11OSPw38IxDG,Josh Teskey,4BGagHmgh8YwhvCuUQinnd,0.502,0.421,0,-9.153,1,0.467,0.637,135.171
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Solo,0jQ4rEj73u8VovZqagg3a8,Laura Evans,5Da0bmelsF7cVnNaHoHHpS,0.535,0.534,11,-8.98,0,0.337,0.396,169.938
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,On Fire Like Zsa Zsa,1jkRCIT4lbw927QNmt0NGh,Robin Trower,0MAvx5yzdhylg2ztJC3MD3,0.719,0.665,4,-7.679,0,0.118,0.658,104.99
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Angels,3aZpkDDCKbu9WqvnyuNGyn,Félix Rabin,0xzQonoJ1bGbnjLLk26Xgu,0.423,0.53,11,-7.647,0,0.0589,0.665,116.179
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Ice Cream Man,0Xg38XEeI0xRYODGTuFH55,8 Ball Aitken,1LLlMQFnYUd7M9H7dYLR78,0.569,0.761,9,-4.78,0,0.0315,0.694,90.024
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Fading Away,7FpFxqvwMMR4j1Yi1vndpK,Artur Menezes,0NxpILfCjl6UcOxMMMp8fo,0.643,0.913,8,-4.538,1,0.00651,0.449,112.988
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,I Never Like It When You Leave,2Kp5p8jiWH42gJVv4cHNBZ,Micah Edwards,75OSuJw6r1LCdYgmTt0gHs,0.665,0.456,5,-9.745,1,0.804,0.823,112.056
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Marinate (feat. Eric Debonair McNair),0ZQFl5jbiOlMVd9LJ1hOjB,Davis Chris,22pJFdsUssxfZ6RB6NPztj,0.845,0.521,11,-6.444,0,0.0764,0.619,96.537
0,Nu-Blue,37i9dQZF1DXb3MZdETGqKB,Blues,Last Forever,3ETWwN2Fa8ihTN2LKpryV2,Shanice Green,7GquAyY9t5rSmfy4maIGyb,0.719,0.386,9,-9.401,0,0.716,0.278,144.951
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,"All of It, Again",0OdzIwQTj4BRGaQ7yfvJ6i,Katie Buchanan,45JkiNZMtPXDGoKXzxoPE1,0.548,0.716,1,-5.86,1,0.471,0.559,119.997
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Little Liars,4cHO8Z1MKY5mqKAciwVzlT,Ida Mae,3AhsxbcW6Bscf7xIPK02YK,0.723,0.341,0,-9.546,0,0.519,0.737,143.884
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Don't Tell Me No Lies,7dpiJiCnguTuTjcKORxfpt,The Deadbeat Cousins,1NLpUEmI57tHPTH9GSDA40,0.547,0.386,9,-11.927,0,0.00716,0.724,72.1
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,This Is My Squad,16FhHjA9XNSQupLwrH6k8n,Midnight Riot,20XwoapKdWs8gkwWKk3vLA,0.661,0.973,7,-4.579,1,0.00736,0.815,101.991
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Get Gone,0adTUwT73q2Y5yfzGN5Aln,Swamp,3JnCy7tffnn9EBDGk8ytQS,0.311,0.775,8,-3.984,0,0.404,0.705,78.636
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Bottom Shelf Gin,2d4h1uZMKMe58QlIxlmrPH,Bad Flamingo,3Ht7Wd1qVgmFyW63bl5eKE,0.647,0.533,7,-10.563,0,0.397,0.398,84.997
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Come On,7m1a5EhEx1qA4fWSqRLvaO,Artur Menezes,0NxpILfCjl6UcOxMMMp8fo,0.581,0.95,6,-3.855,1,0.00238,0.521,133.071
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,South Gotta Change,4hDxqXmufOdDFlqnUqcamD,Adia Victoria,1HKGjRPwI0gaFyv4aSWPPl,0.679,0.569,5,-8.151,0,0.036,0.653,90.005
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Stay Wild,1fMrYWrnxIQcaO6suYfrVR,The Bones of J.R. Jones,7sMcWECQxLm7EoKdRlSCAn,0.573,0.762,2,-7.817,1,0.72,0.609,157.1
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,In the Middle,2QSeOYAeexi7ZxVqlEFGE8,The Cold Stares,0hLLs7dOw0Z1XBFFrLSDln,0.703,0.606,9,-9.871,1,0.0392,0.567,90.065
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,The Juice (feat. Marcus King),3NQ0Q9VSHzSwwlzFBey6QY,G. Love & Special Sauce,74fkl73HDlCXw0l6cemB89,0.816,0.742,7,-3.531,1,0.393,0.814,94.472
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Saw That Light,50Cpsx8h556enxf91GSi2q,Jeremie Albino,69fOAbSc6FEOFmvvMzlNgY,0.601,0.912,9,-2.001,0,0.169,0.641,115.0
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Satellite Man,57vNFNbilns66ZcLkM47Th,Satellite and the Harpoonist,5RS142sMxPVrkhPl7CAGyG,0.556,0.473,10,-11.486,0,0.347,0.739,127.409
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,One Thing (2020),5AU6psoPKvjkfgISTSrbCS,Patrick Sweany,35mDUnsSVfkJpgjIXHsPC5,0.395,0.421,0,-12.227,1,0.115,0.135,131.79
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Watch Yo Mouf,6VM4509PIwTpt2sKR5XMlR,Davis Chris,22pJFdsUssxfZ6RB6NPztj,0.814,0.633,5,-5.375,1,0.0147,0.903,89.967
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Searching for Captain Save a Hoe,2Q2QaeGLf2TC3czLKwv2P9,Fantastic Negrito,5QXLMdpKeByOo5ypH9gT13,0.724,0.56,10,-7.429,0,0.085,0.373,74.984
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Nothing but a Cliché,7a19ONgUWreV4yZykAy7Ub,Black Joe Lewis & The Honeybears,6kbzJ40luXJ5IKnSpWr7SD,0.433,0.778,4,-4.027,0,0.0231,0.904,172.64
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Homemade Disaster,1Vg6Y0vdiBFp1EgF4z397j,Sugaray Rayford,4dctcbWDGbSj1Nn29CV4g3,0.556,0.87,7,-4.816,0,0.162,0.955,169.826
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Ain't Too Worried Yet,0jf5lyDBbgIU7kt5ULc1ZF,Bad Flamingo,3Ht7Wd1qVgmFyW63bl5eKE,0.712,0.366,10,-7.933,0,0.516,0.526,155.812
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,I'm so Happy I Cry (feat. Tank),2ZagwBX7kXRGC767ZVBt0H,Fantastic Negrito,5QXLMdpKeByOo5ypH9gT13,0.7,0.737,8,-8.632,1,0.193,0.56,114.946
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Keep Diggin’,2wD0XO7uJWtwdp7p3U1YwI,Larkin Poe,7d10VF1J4LqW7vrpPOngzm,0.523,0.684,2,-5.449,1,0.00448,0.693,136.983
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Going Down,0g2SE4JV2rn8rEzNcwaTgk,Black River Delta,6wuLyOna5Zjh2OYb0ZtLey,0.483,0.808,7,-6.324,1,0.0407,0.68,82.042
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Howlin',19nbRiVVV1nsBlpUmP1Hzp,Stealth,6f3R3mqKR3kHp1KBNMUn80,0.467,0.648,0,-5.393,1,0.519,0.503,79.779
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,You Can't Let Go (feat. Chrissie Hynde),32GOXl3eR2Kp9lGi4u3UWx,The Picturebooks,5L8u4AcYBOnxAtRrluOjKo,0.551,0.71,7,-7.329,1,0.514,0.463,114.983
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Quarantine,7gde4dG4lg1LDEVAgwTeYE,Brianna Harness,2gEHt3cr4osngnVx0KsNlQ,0.528,0.398,11,-8.821,0,0.748,0.451,154.017
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Love Your Lies,28tee7ARpnxcoTuUQpriWl,Samantha Fish,5HsS48kuvghKcNpwOaAvB5,0.43,0.844,0,-6.564,1,0.08,0.595,175.647
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Tears Of Blue To Gold,1Pcj2cc5mMvIUfZ7HgfHaD,Larkin Poe,7d10VF1J4LqW7vrpPOngzm,0.56,0.801,0,-5.745,1,0.0088,0.566,140.095
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Storm Came,4p1v9sQlYc8WXeYNAK33iW,Dave Stewart,7gcCQIlkkfbul5Mt0jBQkg,0.322,0.519,8,-7.764,1,0.0803,0.187,184.071
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Pearl Cadillac (feat. Andra Day),5fcisGWiGPqr3hkPy0h1mr,Gary Clark Jr.,01aC2ikO4Xgb2LUpf9JfKp,0.376,0.509,3,-4.995,0,0.489,0.259,119.47
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Chocolate Samurai,4UtHodK1fk12jrvPi2pCcP,Fantastic Negrito,5QXLMdpKeByOo5ypH9gT13,0.739,0.669,5,-8.79,1,0.0274,0.547,128.26
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Shot Down,6fqeBYpDjHcCTtIfZ4L9i0,Vinny Virgo,6ltRvKGrFYQoDwAmgYIB3B,0.492,0.341,9,-9.538,0,0.244,0.385,149.9
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Holy Ghost Fire,3VuJi1qJ2gcL7XHjEJZuga,Larkin Poe,7d10VF1J4LqW7vrpPOngzm,0.522,0.811,4,-5.343,0,0.0263,0.466,92.889
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Healing Creek,4AsrwPkPDdpzjjdr2SDykN,Talibah Safiya,1E0Fc2u5OrryrpF8JH8srS,0.61,0.506,7,-8.435,0,0.0332,0.198,80.028
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Don't Say Goodbye,5myYo40RKSaKyuLRbAfqTV,Swamp,3JnCy7tffnn9EBDGk8ytQS,0.431,0.722,1,-4.4,0,0.113,0.266,153.794
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Lo/Hi,6XRgC4KAp4upKu0v7H4tQo,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,0.606,0.679,2,-7.445,1,0.015,0.705,122.012
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Can't Stop The Bleeding (feat. Gary Clark Jr. & Gramatik),79DQcqdOuzHH5g0fI8KShf,Tom Morello,74NBPbyyftqJ4SpDZ4c1Ed,0.523,0.896,11,-3.221,0,0.00283,0.639,188.137
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Too Bad,57pB9r5nTsngcIWivigDxQ,Lonesome Shack,72lMhHXgtmKeNQbfT5QLq3,0.59,0.857,4,-8.501,0,0.123,0.51,112.628
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Reaching,2fZEkbnj548ELbvWNlAN4B,Ida Mae,3AhsxbcW6Bscf7xIPK02YK,0.499,0.395,10,-5.839,1,0.521,0.547,81.685
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Get Yourself Some,6UWo6O18TobSRAxVwYI10L,The Allergies,2v2cdjqYIpT8ZBpflNTttY,0.731,0.647,5,-7.937,0,0.00487,0.879,108.017
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,29 Gold Stars,6YTnk0HV9upkntv86skGcR,Nathan Cavaleri,0QEsixUqDOVf5JW1moKgdY,0.679,0.388,9,-6.677,1,0.333,0.788,99.97
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Can't Nobody Stop Us,2rMBpAO4Nyb80MriqR0GuV,Bhi Bhiman,6OukdlNSOR1SoGNF7v0d2C,0.697,0.912,9,-5.486,0,0.133,0.564,109.979
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Fix Your Face,3eP5an9ETzZjFBKdGmwOUK,G. Love & Special Sauce,74fkl73HDlCXw0l6cemB89,0.712,0.709,7,-4.144,1,0.242,0.962,90.037
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,God Damn,4hJnBBNQ4uvVnmNDR6hcns,Luke Wylde,2wXmXykQVcnn9hZiJK7r3y,0.53,0.814,5,-4.981,0,0.0541,0.285,153.975
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Third World War,6bNhMOHw8kGRHw9lVbLRme,The Cold Stares,0hLLs7dOw0Z1XBFFrLSDln,0.521,0.887,7,-4.474,1,0.0228,0.739,87.047
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Bump that Mother,5UOyPqtOZwwwGIyp375MyE,North Mississippi Allstars,714osTgzZrkyf3SGjggpfY,0.725,0.6,1,-8.296,1,0.0718,0.667,84.02
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,The Drop,4QDU4Wr9Jp0CRV2SaslhGv,The Bones of J.R. Jones,7sMcWECQxLm7EoKdRlSCAn,0.586,0.8,2,-6.358,1,0.047,0.661,88.287
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Big Boy,3n8HMjq9XEllt8kyD1JGBy,Ben Miller Band,692LYMl7s0bV6X3iduX5rG,0.495,0.71,2,-8.533,1,0.275,0.495,153.617
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Five Dollars,3pDYH1sM23pIPU9JIqiTjT,Black Joe Lewis & The Honeybears,6kbzJ40luXJ5IKnSpWr7SD,0.511,0.868,7,-5.749,1,0.288,0.868,106.841
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Riot,2YeFuzgYgqj9b7IiUUmSbw,Swamp,3JnCy7tffnn9EBDGk8ytQS,0.354,0.689,0,-3.504,1,0.16,0.41,137.444
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,The Day Took My Sunshine Away,5ZAhCwTNmmcQTFB6GX1DCR,Howlin' Sun,4BH1zbJ2HjPh8g3yrUEcTw,0.417,0.608,8,-6.848,1,0.213,0.479,96.842
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Switchup,4Pt6kY4Q9wxiFj9QJspC1g,Southern Avenue,4HfoncnCuBS7D4xU4VDosQ,0.799,0.917,4,-3.235,0,0.143,0.728,104.1
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Go Crazy (feat. Keb' Mo'),7G6oI8xoGa62LGvE2xjtfP,G. Love & Special Sauce,74fkl73HDlCXw0l6cemB89,0.741,0.789,2,-4.733,1,0.183,0.863,95.986
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Dog Days,03fOkmHmQKR06GvdM2AxW5,Wild the Coyote,7f4RLg2IaSnNgIjKG5TvxB,0.77,0.676,6,-4.888,0,0.301,0.733,91.988
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Dandy Little Day,5HnCJp1xyqBUE69QG1JTd6,Bad Flamingo,3Ht7Wd1qVgmFyW63bl5eKE,0.703,0.268,11,-12.956,0,0.276,0.0965,98.896
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Bulletproof - Tangle Eye Mix,6iy2u83vc4L95HS3JYxSQs,Samantha Fish,5HsS48kuvghKcNpwOaAvB5,0.67,0.554,7,-9.047,1,0.0156,0.482,110.025
0,Alt-Blue,37i9dQZF1DXd9H435blNqg,Blues,Never Give Up,1LwyCWyGUsiZCBCaSNRfn1,Fantastic Negrito,5QXLMdpKeByOo5ypH9gT13,0.469,0.601,0,-10.252,1,0.23,0.16,139.771
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,Miss Maybelle,6JdSXtzz0tukLTfJTB2y6f,R.L. Burnside,2drMeidRg4jc07neGOL0Ip,0.777,0.229,7,-13.752,1,0.266,0.186,92.726
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,"Sad Days, Lonely Nights - Full Band Version",4v7dQNXLQSRPWObaE4itqC,Junior Kimbrough,03HEHGJoLPdARs4nrtUidr,0.482,0.524,1,-11.579,1,0.792,0.701,179.073
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,Write Me a Few Lines,7wBkT3b1nMXfPH7OKji5yj,Mississippi Fred McDowell,0elA30wLp3RmiPaGtU2jhQ,0.608,0.379,7,-18.167,1,0.551,0.463,112.664
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,Coal Black Mattie,4WRxKKnvqA8ZgPLtAjc4mC,Ranie Burnette,7oBXyO32Jye8fDiyzFdrPU,0.571,0.262,7,-9.341,1,0.817,0.0842,86.367
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,Graveyard Blues,1Lj5iw5MbxYQ6Eu44t5hTn,Robert Pete Williams,2FUdiUbyZmIznvKtZcecib,0.48,0.641,10,-10.999,0,0.139,0.386,119.922
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,My Daddy's Blues,4xF6LEq3VhCe9fgmZYYfhI,Jessie Mae Hemphill,75bUlG7zJQWJkRqESmNWsW,0.615,0.494,9,-11.652,1,0.0737,0.696,181.609
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,Cut You Loose,59ColbZ3X09ijVX5awG8jQ,T-Model Ford,6UPc3Hp8YHwIF00yq46kwN,0.569,0.7,3,-7.385,1,0.052,0.897,176.345
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,Crawling Kingsnake - Edit,6ReF4Cn3aG4ehqC4NdrLrV,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,0.395,0.824,5,-5.659,0,0.0516,0.514,83.422
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,Peaches,3ZAeSVg8ZuJ4THCnsRKxe7,R.L. Burnside,2drMeidRg4jc07neGOL0Ip,0.607,0.517,0,-10.641,1,0.857,0.336,84.601
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,Laughing to Keep from Crying,2jD32pKSbJfRlmycwMKczq,Mississippi Joe Callicott,4K3d3Y6PXRNOHgB2W4wAvE,0.646,0.3,11,-8.445,1,0.973,0.464,130.952
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,Feelin Good,0sp7gADjHi7rECsGJZSeVr,Little Jr. Parker,2xBoTdZeG2K4nHwzDRFVD4,0.642,0.595,6,-9.158,0,0.788,0.675,94.289
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,Miss Maybelle,5qS1KPkQWfNkS3pRI1f1yc,Jessie Lee Vortis,3NGQgSR4fWHi0ZxWXbzl8Z,0.744,0.217,6,-15.815,1,0.96,0.169,110.486
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,Going Down South,1Bm1YppuoO7oTAJ7s0Eyma,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,0.475,0.762,11,-7.452,0,0.0018,0.619,113.682
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,"Mama, Look at Sis",3GtaAwcdUL5GsEQtoZVUZb,Uncle Ben and His Nephews,0O7wYLouQjRKeiouwS8OZB,0.789,0.445,4,-13.234,1,0.842,0.664,93.479
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,I Got a Woman,5zoGufi4jSXGe3TTd5r0wE,Mississippi Fred McDowell,0elA30wLp3RmiPaGtU2jhQ,0.568,0.577,8,-5.769,0,0.803,0.554,113.318
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,Roll & Tumble,40H5G01X18kAxNU1YlcgMN,Rosa Lee Hill,30SmixL62nFLl94LrVpuRy,0.726,0.157,1,-7.494,1,0.864,0.637,74.566
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,Slow Lightning,2xe9JNRPqm7u9NsaoANNMX,Junior Kimbrough,03HEHGJoLPdARs4nrtUidr,0.436,0.0448,8,-24.858,1,0.949,0.151,83.404
0,Hill Country Blues,37i9dQZF1DX5e4G40ZHZd6,Blues,I Love You,1xWNdCOiPHkjAFXGydqrzT,Asie Payton,6ufKm1SiYNIca3hTeRtx0t,0.702,0.615,4,-9.779,1,0.00196,0.431,103.855
