,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25,Topic26,Topic27,Topic28,Topic29,Topic30,Topic31,Topic32,Topic33,Topic34,Topic35,Topic36,Topic37,Topic38,Topic39,Topic40,Topic41,Topic42,Topic43,Topic44,Topic45,Topic46,Topic47,Topic48,Topic49,dominant_topic
Shot in the Dark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029813850298523903,0.0,0.018013659864664078,0.016165461391210556,0.0,0.016531486064195633,0.16449402272701263,0.1604868769645691,0.06853113323450089,0.0,0.09697627276182175,0.0,0.03425993025302887,0.0133986696600914,0.0,0.01886659301817417,0.01664431020617485,0.0,0.0,0.0,0.0,0.0,0.0,0.021152986213564873,0.0,0,0.03296521678566933,0.02265661209821701,0.02962210774421692,0.010404721833765507,0.028682978823781013,0.011173302307724953,0.0,0.0,0.0,0.05041581019759178,0.0,0.0,0.042407624423503876,0.0,0.0,0.0,0.0,13
Seventeen,0.0,0.08901510387659073,0.0,0.0,0.0,0.036708854138851166,0.0,0.07553768157958984,0.0,0.022622620686888695,0.015088247135281563,0.0,0.03390547260642052,0.018004160374403,0.0,0.0,0.0,0.018550116568803787,0.026101883500814438,0.0,0.0,0.06351136416196823,0.10049387812614441,0.0,0.0,0.015434988774359226,0.0,0.02966972067952156,0.013714597560465336,0.016506744548678398,0.05719991773366928,0.014352607540786266,0,0.0,0.06682142615318298,0.0,0.016171973198652267,0.0,0.02480468899011612,0.0,0.02278827130794525,0.0,0.0,0.013350316323339939,0.0,0.022232921794056892,0.0,0.028675502166152,0.039251942187547684,0.03885043039917946,22
Heavy Metal,0.03351724147796631,0.0,0.02268681861460209,0.02826014719903469,0.04262414574623108,0.0,0.0,0.0,0.0,0.0,0.016580995172262192,0.01688903011381626,0.017383379861712456,0.10263995826244354,0.018390599638223648,0.015789737924933434,0.0,0.0,0.0,0.0,0.013758392073214054,0.0,0.06335554271936417,0.03081599622964859,0.0,0.04347119480371475,0.10275173932313919,0.0,0.0,0.03084556572139263,0.0,0.0,0,0.015371913090348244,0.02885269932448864,0.04464438930153847,0.12103787809610367,0.0,0.01092488132417202,0.0,0.0,0.0,0.026152070611715317,0.0,0.0,0.040996454656124115,0.0,0.02960316464304924,0.0,0.0,36
Overkill,0.01182419341057539,0.0,0.01631258800625801,0.0,0.02598806843161583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054611675441265106,0.0,0.0,0.0,0.013172728009521961,0.0,0.014930152334272861,0.0,0.01013732235878706,0.12726780772209167,0.02912328764796257,0.0,0.02822333201766014,0.0,0.0,0.0,0.0292366836220026,0.01300760917365551,0.026257598772644997,0,0.025431126356124878,0.22763948142528534,0.01647956483066082,0.049874018877744675,0.0,0.017740866169333458,0.0,0.0690123662352562,0.0,0.025730809196829796,0.0,0.0,0.03774717077612877,0.0,0.0,0.0,0.0,34
Bark at the Moon,0.0,0.09935528039932251,0.04100649431347847,0.03254920244216919,0.018924502655863762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048662155866622925,0.0,0.0,0.07219928503036499,0.0,0.0,0.017421996220946312,0.0,0.026960454881191254,0.07988747209310532,0.0,0.05002282187342644,0.033709049224853516,0.0,0.0,0.035557057708501816,0.0,0.06383050233125687,0,0.0,0.014529089443385601,0.02121713198721409,0.0,0.0,0.10115771740674973,0.0,0.0,0.0,0.0,0.0,0.0,0.039797525852918625,0.0,0.0672188252210617,0.016876215115189552,0.0,38
Agent Orange,0.012725668027997017,0.0,0.014397247694432735,0.0,0.0,0.0,0.0,0.047504227608442307,0.02633655071258545,0.025835420936346054,0.025745192542672157,0.026198524981737137,0.0270221009850502,0.13713803887367249,0.0,0.0,0.022623565047979355,0.01125826220959425,0.0,0.03295721113681793,0.0,0.031608495861291885,0.015902623534202576,0.027420051395893097,0.0,0.026489749550819397,0.0,0.0,0.0,0.04792013019323349,0.012138435617089272,0.0,0,0.022247083485126495,0.015364639461040497,0.06948906183242798,0.0,0.0,0.05341721326112747,0.0,0.0,0.0,0.0,0.0,0.0,0.035427890717983246,0.0,0.0901947170495987,0.04690355062484741,0.0,13
Over the Wall,0.06827106326818466,0.0,0.012052256613969803,0.0,0.0,0.0,0.04295174777507782,0.018562303856015205,0.0,0.0,0.015326415188610554,0.03919932618737221,0.0,0.0558600053191185,0.047592099756002426,0.0,0.01538205984979868,0.021528074517846107,0.0,0.0,0.0,0.17341673374176025,0.011072694323956966,0.0,0.0,0.0180356502532959,0.0,0.03333126753568649,0.0,0.033410388976335526,0.0,0.0,0,0.0,0.025092488154768944,0.01943499781191349,0.0,0.0,0.09227187931537628,0.0,0.0,0.029185492545366287,0.0,0.0,0.0,0.12792226672172546,0.0,0.0,0.0,0.0,21
Strutter,0.010455859825015068,0.027465393766760826,0.11044305562973022,0.022050844505429268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764539405703545,0.0,0.0,0.05344657599925995,0.010631252080202103,0.0,0.011764993891119957,0.0,0.18051573634147644,0.014981459826231003,0.0,0.0,0.0,0.0,0.0638384148478508,0.0,0.0,0.058934733271598816,0.0,0,0.0,0.19968754053115845,0.0,0.0,0.0,0.015389306470751762,0.0,0.0,0.0,0.0,0.0,0.0,0.014096561819314957,0.0,0.0,0.05006347969174385,0.0,34
Swords and Tequila,0.031125711277127266,0.0,0.04879024997353554,0.0,0.0,0.0,0.0,0.0,0.020498165860772133,0.0,0.0,0.0,0.08464968949556351,0.02390381507575512,0.0,0.0,0.0,0.0,0.0,0.010000144131481647,0.018333913758397102,0.024605201557278633,0.012904513627290726,0.0,0.0,0.0,0.0,0.0,0.0,0.03725491091609001,0.07235262542963028,0.0,0,0.0,0.0268415380269289,0.023185236379504204,0.022355537861585617,0.036498043686151505,0.06543011963367462,0.0,0.05015728622674942,0.0,0.018770890310406685,0.0,0.0,0.18582262098789215,0.01886238530278206,0.0,0.06827929615974426,0.0,45
The Last In Line,0.025113420560956,0.03588312491774559,0.05468672513961792,0.0,0.0,0.0,0.0,0.0,0.0337243378162384,0.0136392991989851,0.0,0.0,0.03417995944619179,0.07816710323095322,0.0,0.0,0.0,0.03539538383483887,0.012899348512291908,0.040802113711833954,0.0,0.0,0.10817517340183258,0.0,0.0,0.0,0.0,0.05661562830209732,0.0,0.051119912415742874,0.0,0.017698943614959717,0,0.0,0.03085951879620552,0.0,0.0,0.05749319866299629,0.01798608899116516,0.0,0.06947740912437439,0.0,0.01738896407186985,0.016498373821377754,0.0,0.02813253551721573,0.0,0.04919745400547981,0.027250902727246284,0.0,22
Raining Blood,0.047669071704149246,0.011228857561945915,0.018766233697533607,0.0,0.03292057290673256,0.028478780761361122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04254429042339325,0.010435015894472599,0.0,0.0,0.04117855057120323,0.0,0.13290256261825562,0.0,0.012187767773866653,0.0215497724711895,0.06180237606167793,0.0,0.0341855026781559,0.0,0.0,0.0,0.03728952631354332,0.016034692525863647,0.0,0,0.0,0.0640050545334816,0.036697130650281906,0.0,0.0,0.051331259310245514,0.0,0.0,0.0,0.0,0.0,0.0,0.046899691224098206,0.0,0.09773880988359451,0.0,0.0,19
Under Jolly Roger,0.0,0.0,0.011516568250954151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05455722287297249,0.2000778764486313,0.029736623167991638,0.0,0.0,0.0,0.0,0.09210360795259476,0.0,0.0,0.012765937484800816,0.0,0.0,0.0,0.0,0.0,0.0,0.10420221090316772,0.011927261017262936,0.019725140184164047,0,0.05203060060739517,0.013090831227600574,0.0,0.07448392361402512,0.0,0.016466910019516945,0.01837286353111267,0.01966029219329357,0.0,0.0,0.0,0.0,0.07771895825862885,0.019519271329045296,0.03953900188207626,0.0,0.0,13
I Love It Loud,0.0,0.1113814264535904,0.021754397079348564,0.0,0.0,0.0,0.0,0.0,0.0,0.028460565954446793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07130227237939835,0.0,0.0,0.3298666477203369,0.042712755501270294,0.04091236740350723,0.0,0.0,0.12433918565511703,0.0,0.0,0.0,0.0,0.01690162904560566,0.0,0,0.0,0.0132394814863801,0.0,0.06970629096031189,0.0,0.0,0.0,0.0,0.0,0.030250409618020058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
The Kids Are Back,0.0,0.0,0.03011254034936428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021094657480716705,0.02328580431640148,0.0,0.02219332568347454,0.0,0.017585551366209984,0.09272513538599014,0.0,0.0,0.0,0.11858060210943222,0.013226174749433994,0.0,0.0,0.0,0.0,0.04003853350877762,0.0,0.0220501571893692,0.05283280089497566,0.0,0,0.0,0.2864893674850464,0.054043952375650406,0.02266012504696846,0.0,0.030556898564100266,0.0,0.0,0.0,0.0,0.0,0.0,0.012744463048875332,0.0,0.0,0.0,0.015438714995980263,34
Mother,0.02828945592045784,0.015850191935896873,0.019531844183802605,0.0,0.06951412558555603,0.0,0.0,0.0,0.0,0.014045263640582561,0.08077067881822586,0.0,0.014690728858113289,0.0,0.025341885164380074,0.0,0.01230110414326191,0.01724887825548649,0.0,0.0,0.0,0.10805097967386246,0.05128848925232887,0.0,0.0,0.10343415290117264,0.0,0.0,0.0,0.0,0.017727944999933243,0.0,0,0.0,0.19348987936973572,0.0,0.0,0.014403831213712692,0.052430588752031326,0.0,0.0,0.0,0.0,0.0,0.0,0.021678896620869637,0.0,0.06248079985380173,0.0,0.0,34
Burn in Hell,0.012285257689654827,0.0,0.22105494141578674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03118852898478508,0.0,0.12491722404956818,0.0,0.0,0.0,0.04434382542967796,0.012913600541651249,0.01219902839511633,0.0,0.02712159790098667,0.07355619966983795,0.0,0.0,0.13263888657093048,0.03791683167219162,0.0,0.0,0.0,0.02316698245704174,0.0,0,0.0,0.020916884765028954,0.016049815341830254,0.0,0.0,0.026408575475215912,0.029874585568904877,0.0,0.029720500111579895,0.0,0.0,0.0,0.0,0.0,0.010200181975960732,0.0,0.0,2
Rainbow In The Dark,0.05370162054896355,0.03434473276138306,0.010461557656526566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06289800256490707,0.0,0.13633504509925842,0.0,0.0,0.053675174713134766,0.0,0.07745908200740814,0.0,0.01977451704442501,0.06261451542377472,0.0,0.0,0.05347898602485657,0.0,0.02039993554353714,0.0,0.018410641700029373,0.027803882956504822,0.0,0,0.015792176127433777,0.010866531170904636,0.0,0.0,0.03052765503525734,0.017131879925727844,0.02867926098406315,0.05061539262533188,0.0,0.0,0.0,0.0,0.04786469042301178,0.016084356233477592,0.04470216855406761,0.017484698444604874,0.016208350658416748,14
I Wanna Be Somebody,0.042401544749736786,0.0,0.021801522001624107,0.0,0.28446072340011597,0.0,0.0,0.012024985626339912,0.0,0.0,0.011451668106019497,0.011660462245345116,0.012017234228551388,0.023758945986628532,0.012146067805588245,0.0,0.0,0.011419972404837608,0.010807355865836143,0.014642088674008846,0.0,0.03191830962896347,0.04710742086172104,0.0,0.0,0.0,0.0,0.012553964741528034,0.0,0.021298181265592575,0.014867360703647137,0.010582152754068375,0,0.0,0.019477160647511482,0.012939183041453362,0.2019815891981125,0.014825811609625816,0.03456752374768257,0.0,0.029503023251891136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03342696651816368,0.0,4
Evil,0.01928984373807907,0.0,0.016800779849290848,0.024403953924775124,0.0,0.0,0.0,0.0,0.07017583400011063,0.0,0.026843484491109848,0.0,0.0,0.013854537159204483,0.0,0.0,0.0,0.08300233632326126,0.0,0.049698617309331894,0.0,0.0312199704349041,0.04406390339136124,0.028879065066576004,0.0,0.04879038408398628,0.0,0.0,0.0,0.0,0.035844944417476654,0.024798640981316566,0,0.0,0.050593484193086624,0.0,0.013639189302921295,0.09086105227470398,0.018138762563467026,0.0,0.0,0.0,0.0,0.0,0.0,0.04081215336918831,0.0,0.0,0.13419651985168457,0.0,48
Balls to the Wall,0.0,0.015358122996985912,0.018645135685801506,0.0,0.0,0.0,0.0,0.014713841490447521,0.0,0.0,0.02063564583659172,0.0,0.0,0.0608321949839592,0.0,0.0,0.0,0.0,0.0,0.02416890673339367,0.0,0.22591985762119293,0.03042244166135788,0.052339158952236176,0.0,0.019177431240677834,0.0,0.0,0.0,0.014901168644428253,0.0,0.02581392042338848,0,0.0,0.23052139580249786,0.08375786244869232,0.0,0.0,0.045571085065603256,0.0,0.0,0.0,0.0,0.0,0.0,0.019974494352936745,0.0,0.0,0.0,0.0,34
I Wanna Rock,0.0,0.0,0.021667128428816795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02156783640384674,0.0,0.0,0.0,0.0,0.030908983200788498,0.0,0.01156611181795597,0.0,0.046533532440662384,0.013804399408400059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.13940127193927765,0.0,0.012979874387383461,0.0,0.5993592143058777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Kings of Metal,0.0,0.0,0.11608170717954636,0.0,0.0,0.0,0.0,0.028923973441123962,0.0,0.0,0.0,0.018875475972890854,0.01915772445499897,0.07951918244361877,0.011198808439075947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09462595731019974,0.0,0.0,0.1878557801246643,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.015480111353099346,0.0,0.04584461450576782,0.0,0.014592397958040237,0.0,0.05072635039687157,0.0,0.0,0.0,0.0,0.1074146032333374,0.0,0.034242402762174606,0.09343620389699936,0.0,25
Stargazer,0.036457035690546036,0.10273806750774384,0.0,0.0,0.0,0.0,0.0,0.0,0.023024871945381165,0.01479202788323164,0.0,0.03962063044309616,0.0,0.01977705769240856,0.02376645617187023,0.0,0.0,0.011060195043683052,0.0,0.05676564574241638,0.0,0.0,0.01286290492862463,0.0,0.0,0.016059255227446556,0.029546543955802917,0.0,0.0,0.0,0.04550490900874138,0.015423127450048923,0,0.0,0.10980222374200821,0.09617011249065399,0.05850826948881149,0.0,0.15463978052139282,0.0,0.02084294892847538,0.0,0.0,0.0,0.0,0.0,0.015304270200431347,0.010245872661471367,0.01149499136954546,0.0,38
Ace of Spades,0.029653998091816902,0.0,0.03381221741437912,0.0,0.0,0.0207956675440073,0.0,0.0,0.04402964562177658,0.03432484343647957,0.0,0.0,0.044751524925231934,0.011936981230974197,0.0,0.0,0.0,0.12736524641513824,0.03468847647309303,0.011783554218709469,0.0,0.0,0.04094850644469261,0.026521073654294014,0.0,0.0,0.0,0.025276387110352516,0.015508408658206463,0.0,0.051964715123176575,0.022625239565968513,0,0.0,0.05330453813076019,0.0,0.0458592027425766,0.0,0.08467044681310654,0.0,0.0,0.0,0.0,0.0,0.0,0.03337039798498154,0.02291432023048401,0.0,0.06335803121328354,0.0,17
Holy Diver,0.026304351165890694,0.07741254568099976,0.02321503683924675,0.0,0.028307270258665085,0.0,0.01121066976338625,0.013674323447048664,0.0,0.0,0.0,0.0,0.0,0.2334495484828949,0.0,0.012366245500743389,0.0,0.0,0.0,0.03734102100133896,0.03256222978234291,0.0,0.028923677280545235,0.054939281195402145,0.0,0.01338610053062439,0.0,0.013529923744499683,0.0,0.0,0.05439509451389313,0.0,0,0.0,0.14000670611858368,0.01442654337733984,0.0,0.0546640083193779,0.03589906543493271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019160611554980278,0.0,0.0,13
Fighting the World,0.010067824274301529,0.0,0.012469912879168987,0.0,0.0,0.0,0.0,0.015048903413116932,0.0,0.0,0.0,0.0,0.16057662665843964,0.023969458416104317,0.0,0.0,0.0,0.02621322125196457,0.0,0.015758732333779335,0.0,0.0,0.012574704363942146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.30026838183403015,0.0,0.0,0.31865155696868896,0.0,0.0,0.0,0.0,0.0,0.0,0.019474470987915993,0.0,0.0,0.0,0.0,38
You Shook Me All Night Long,0.027393082156777382,0.0896231085062027,0.03798777610063553,0.0,0.0,0.0,0.011695675551891327,0.040906112641096115,0.0,0.032878365367650986,0.0,0.0,0.0,0.0,0.015023780055344105,0.0,0.0,0.033772990107536316,0.0,0.17178820073604584,0.012426287867128849,0.026692131534218788,0.02059398591518402,0.0,0.021918542683124542,0.0,0.0,0.0,0.0,0.0,0.029091764241456985,0.0,0,0.012562771327793598,0.023735621944069862,0.02581292763352394,0.0,0.014125445857644081,0.035940948873758316,0.0,0.0,0.0,0.012709536589682102,0.0,0.0110948346555233,0.17059758305549622,0.020235305652022362,0.025888923555612564,0.0,0.012002025730907917,19
Indians,0.09050493687391281,0.0,0.08171041309833527,0.0,0.0,0.0,0.0,0.014386056922376156,0.0,0.011861908249557018,0.0,0.0357104055583477,0.06880919635295868,0.01741955243051052,0.0,0.04570356383919716,0.0,0.01702962815761566,0.0,0.0,0.0,0.05905705317854881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034284692257642746,0,0.0,0.029019564390182495,0.0,0.011010775342583656,0.0,0.09578065574169159,0.0,0.013508636504411697,0.01193960104137659,0.0,0.0,0.0,0.02971544861793518,0.0,0.0,0.24269527196884155,0.0,48
Bedside Radio,0.01157152559608221,0.030396150425076485,0.10365374386310577,0.0,0.0,0.0,0.0,0.0,0.0,0.02691623382270336,0.0,0.0,0.0,0.013019843958318233,0.0,0.0,0.0,0.24531640112400055,0.0,0.07737739384174347,0.0,0.031171616166830063,0.016801228746771812,0.0,0.0,0.028866074979305267,0.026033392176032066,0.027958180755376816,0.0,0.0,0.012655489146709442,0.0,0,0.0,0.054245706647634506,0.0,0.0,0.0,0.05971448868513107,0.0,0.0,0.0,0.0,0.0,0.0,0.05828364938497543,0.0,0.0,0.0,0.025546863675117493,17
Wild Child,0.02606155164539814,0.0,0.07882573455572128,0.010314430110156536,0.011241992004215717,0.0,0.0,0.0,0.011621695011854172,0.0,0.0,0.0,0.0,0.04158894345164299,0.021594686433672905,0.0,0.05338654667139053,0.0,0.0,0.0,0.0,0.1604360193014145,0.05634947121143341,0.022073514759540558,0.0,0.0,0.011048571206629276,0.08689335733652115,0.012379766441881657,0.0,0.01841171830892563,0.07369043678045273,0,0.0,0.0851583480834961,0.057709887623786926,0.015380912460386753,0.011676674708724022,0.02073555812239647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04876665771007538,0.0,0.0,21
We Rock,0.05763563886284828,0.0,0.015637537464499474,0.0,0.015803880989551544,0.0,0.0,0.0,0.029019750654697418,0.0,0.02929581142961979,0.0,0.0,0.09541413933038712,0.03029146045446396,0.016397930681705475,0.0,0.0,0.0,0.0,0.014631948433816433,0.05643878132104874,0.020343661308288574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.022397654131054878,0.0,0.0,0.01640959456562996,0.010196162387728691,0.0,0.3588465750217438,0.013798619620501995,0.0,0.02615095116198063,0.0,0.013482165522873402,0.027740390971302986,0.0,0.0,0.026724498718976974,40
Living After Midnight,0.0,0.0,0.10141924768686295,0.01468311995267868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016322709619998932,0.016980256885290146,0.020580949261784554,0.017919864505529404,0.0,0.0,0.0,0.0,0.08136892318725586,0.0,0.0,0.029469339177012444,0.017208216711878777,0.0,0.06802988052368164,0.0,0.0,0.0,0.10716303437948227,0.04374691843986511,0.0,0,0.01498346496373415,0.09260331839323044,0.04287753254175186,0.02121516317129135,0.0,0.10477230697870255,0.014351648278534412,0.0,0.0,0.023633398115634918,0.0,0.0,0.030713096261024475,0.0,0.02825510874390602,0.0,0.0,29
Rock And Roll All Nite,0.0,0.0,0.03920732066035271,0.0,0.0,0.0,0.0,0.010508578270673752,0.0,0.0,0.017938852310180664,0.0,0.0,0.0,0.0,0.0,0.03170749917626381,0.0,0.0,0.09854688495397568,0.0,0.011228306218981743,0.0,0.0,0.0,0.10563280433416367,0.0,0.0,0.0,0.09589444845914841,0.01581086590886116,0.0,0,0.0,0.0,0.0,0.10612655431032181,0.0,0.0,0.0,0.2005591243505478,0.0,0.0,0.0,0.0,0.17163492739200592,0.0,0.0,0.0,0.0,40
Crusader,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015183623880147934,0.026659509167075157,0.0,0.0,0.22742074728012085,0.04330255836248398,0.0,0.0,0.0,0.0,0.0,0.037242088466882706,0.0,0.017215153202414513,0.010245656594634056,0.0,0.0,0.0,0.0,0.0,0.0,0.015773767605423927,0.0717969611287117,0.0,0,0.09624619781970978,0.03550345078110695,0.08428510278463364,0.01746426708996296,0.027038918808102608,0.0,0.013176953420042992,0.024950126186013222,0.0,0.04759368672966957,0.0,0.0,0.030173033475875854,0.013995078392326832,0.0,0.049808401614427567,0.0,12
Hail to the King,0.0,0.0,0.029380975291132927,0.0,0.012735717929899693,0.011015390045940876,0.0,0.0,0.0,0.02451036125421524,0.012852564454078674,0.021901248022913933,0.0,0.020961293950676918,0.0,0.0,0.0,0.0,0.0,0.025879310443997383,0.0,0.32875868678092957,0.0,0.044347602874040604,0.0,0.0,0.012207023799419403,0.0,0.0,0.013708471320569515,0.016791444271802902,0.0,0,0.0,0.05387268587946892,0.05515237897634506,0.0,0.023445967584848404,0.030606113374233246,0.0,0.0,0.011202090419828892,0.01601220667362213,0.028007935732603073,0.0,0.08924395591020584,0.0,0.028527284041047096,0.011581998318433762,0.0,21
Under and Over It,0.02547691948711872,0.021200193092226982,0.01087480504065752,0.01683203876018524,0.0,0.0,0.0,0.02138863317668438,0.0,0.0,0.0,0.0,0.06366816908121109,0.052210740745067596,0.0662643313407898,0.017859403043985367,0.0,0.19403623044490814,0.0,0.07872336357831955,0.0,0.0,0.016376333311200142,0.020235035568475723,0.0,0.0,0.0,0.0,0.0,0.0,0.11966459453105927,0.01728980615735054,0,0.017189541831612587,0.012090184725821018,0.0,0.02155768871307373,0.0,0.05093395337462425,0.0,0.0,0.0,0.0,0.0,0.0,0.012132965959608555,0.01754847541451454,0.04163332283496857,0.0,0.0,17
Du hast,0.010257473215460777,0.0,0.013258828781545162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011541321873664856,0.0,0.0,0.0,0.010404886677861214,0.0,0.011541768908500671,0.702897846698761,0.0,0.014697205275297165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011218342930078506,0.0,0,0.0,0.0142000000923872,0.0,0.0,0.0,0.015097313560545444,0.0,0.0,0.0,0.0,0.0,0.0,0.013829097151756287,0.0,0.0,0.0,0.0,20
The Beautiful People,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17580494284629822,0.0,0.0,0.0,0.0,0.04065866768360138,0.035405270755290985,0.18621398508548737,0.026513706892728806,0.0,0.0,0.0,0.0,0.031743865460157394,0.018800517544150352,0.06497032195329666,0.010110207833349705,0.0,0.0,0.0,0.0107125760987401,0.0,0.0,0.012569108046591282,0.12384066730737686,0,0.0,0.013670193031430244,0.0,0.0,0.03351161628961563,0.0,0.03147264942526817,0.011329546570777893,0.0,0.047230277210474014,0.0,0.0,0.02613392472267151,0.0,0.0,0.0,0.0,14
Freak On a Leash,0.03542407974600792,0.010149084031581879,0.01926056109368801,0.0,0.0,0.0,0.24739551544189453,0.0,0.0,0.0,0.03023662604391575,0.0,0.0,0.12176776677370071,0.0,0.0,0.0,0.0,0.0,0.019298549741506577,0.0,0.0,0.02050172910094261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16064885258674622,0.0,0,0.0,0.03412642329931259,0.014194442890584469,0.03160658851265907,0.01771492138504982,0.03611545264720917,0.02198583260178566,0.0,0.021836061030626297,0.015329805202782154,0.02904083952307701,0.0,0.013468299061059952,0.0,0.02883428893983364,0.0,0.0,6
Dragula,0.0,0.0,0.1320398896932602,0.0,0.0,0.013335615396499634,0.0,0.0,0.0,0.0,0.0,0.01584446057677269,0.016327379271388054,0.15597984194755554,0.0,0.0,0.013669499196112156,0.03147704899311066,0.0,0.14169612526893616,0.014272196218371391,0.057109981775283813,0.0,0.10113845020532608,0.0,0.01600951887667179,0.0,0.016209298744797707,0.026237383484840393,0.01659257337450981,0.019677037373185158,0.010832374915480614,0,0.0,0.0241403765976429,0.0,0.0,0.0,0.022240670397877693,0.0,0.0,0.0,0.0,0.0,0.0,0.021406453102827072,0.01465937402099371,0.0,0.03206711262464523,0.0,13
